x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67,x68,x69,x70,x71,x72,x73,x74,x75,x76,x77,x78,x79,x80,x81,x82,x83,x84,x85,x86,x87,x88,x89,x90,x91,x92,x93,x94,x95,x96,x97,x98,x99,x100,x101,x102,x103,x104,x105,x106,y
440000,0,39,1,440000,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,3,1,2,2,1,3,3,1,5,4,6,1,10,1,2,167,133,166,1,1,1,0,0,0,4,1,1,0,1,4,4,3,4,4,4,2,1,5,0,0,-999,1,1,1,1,-2,1,0,8,1
650000,0,27,1,650000,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,4,3,2,2,1,5,5,3,4,4,6,5,5,4,2,175,138,172,1,1,1,0,0,10,2,3,0,0,1,4,4,3,4,4,3,2,0,6,0,1,2,1,1,0,-999,0,1,1,2,1
440000,0,50,0,440000,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,5,5,5,1,3,4,1,2,3,4,5,3,5,5,3,150,90,150,2,1,1,0,0,0,3,3,0,0,1,1,2,2,2,3,3,2,1,6,1,0,1,-999,-999,0,0,0,1,0,1,1
620000,0,44,1,620000,1,0,0,1,99998,1,99998,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,5,5,5,5,1,5,5,2,5,4,7,5,7,3,4,168,58,168,1,1,1,0,0,0,2,2,1,1,1,4,4,4,4,4,4,1,1,6,1,0,2,2,1,2,-1,2,1,1,1,1
610000,0,56,1,610000,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,2,3,3,2,1,1,4,1,1,1,1,1,1,1,4,176,120,166,3,2,1,1,0,0,1,1,1,0,1,4,4,4,4,4,4,2,1,5,0,0,1,1,1,1,-1,-1,1,-1,8,0
320000,1,39,0,330000,0,0,0,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,2,1,1,3,3,3,1,-999,-999,3,-999,3,-999,-999,1,-999,2,1,1,1,3,4,4,1,5,3,4,2,7,2,2,168,114,152,3,3,3,0,1,7,3,3,0,0,1,4,4,3,2,4,3,1,1,6,0,0,2,2,1,-1,-1,0,1,-2,1,1
450000,0,15,0,450000,0,0,1,1,99998,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,2,3,2,5,3,1,1,3,5,3,4,1,5,2,3,154,102,153,4,1,1,0,0,0,2,4,0,0,1,4,3,3,4,4,3,1,1,8,0,0,-999,1,1,-999,-999,1,1,0,8,0
430000,1,61,1,430000,0,0,0,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,2,4,3,2,1,3,5,4,3,4,5,3,8,1,3,170,160,170,1,1,1,0,0,0,3,2,1,0,1,4,4,3,2,4,3,1,1,4,1,0,1,1,1,1,-1,0,1,2,7,1
360000,0,35,0,360000,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,1,1,0,1,1,1,3,3,3,1,1,1,4,4,4,1,1,1,-999,-999,1,-999,3,5,1,2,3,4,4,1,3,4,5,5,5,3,1,165,99,166,1,1,1,0,0,0,2,2,0,1,1,4,4,4,4,4,4,2,0,9,0,0,2,2,2,1,1,-3,1,0,8,1
440000,1,47,0,430000,0,0,0,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,3,1,1,2,2,4,1,-999,-999,1,-999,4,-999,4,1,-999,4,2,4,5,3,4,4,2,2,3,3,3,3,3,3,168,145,168,3,1,1,0,0,0,3,3,0,0,1,1,1,3,2,3,3,1,0,6,1,0,2,1,1,0,-1,0,1,0,8,1
440000,0,47,0,440000,0,0,0,1,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,2,1,2,1,1,5,6,1,4,3,5,7,7,4,3,149,130,140,2,1,1,0,0,0,3,3,0,0,1,4,4,3,2,3,3,2,0,5,0,0,2,1,2,1,0,-1,0,0,6,1
350000,0,55,1,350000,0,0,0,1,1,1,99999,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,3,3,3,3,1,4,5,3,3,3,5,5,5,1,3,165,120,165,2,2,1,0,0,5,3,3,1,0,2,4,4,3,3,3,3,2,0,-999,0,0,1,1,1,0,-1,0,1,1,8,1
530000,0,56,1,530000,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,5,5,3,4,3,4,3,1,5,3,2,3,5,3,3,163,110,160,4,4,2,1,0,0,2,1,1,1,1,4,4,4,4,4,4,2,1,5,0,0,1,1,1,-999,0,0,1,2,8,1
430000,0,40,1,430000,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,2,2,2,2,1,3,3,2,2,2,5,4,5,4,3,170,120,173,2,2,2,0,0,30,2,2,1,1,1,2,3,3,2,3,3,2,1,5,0,0,1,1,1,1,0,0,1,-1,2,1
410000,0,25,0,410000,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,3,3,3,3,99998,4,4,3,3,4,5,6,6,6,3,165,112,150,1,1,1,0,1,-999,2,2,0,0,1,4,4,4,4,4,4,1,1,7,1,0,2,3,1,0,-1,-1,1,0,1,1
220000,0,48,0,220000,0,0,0,1,99998,1,99998,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,2,2,2,2,1,6,6,1,5,4,5,3,7,5,3,165,120,165,3,2,1,0,0,0,2,2,0,0,1,4,4,3,4,3,3,1,1,5,1,0,-999,1,1,2,-999,2,1,1,2,1
420000,1,60,1,420000,1,1,0,2,2,2,2,2,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,0,0,0,3,5,5,1,4,4,4,4,4,2,3,178,156,178,2,2,2,0,0,0,2,2,0,1,1,1,2,2,2,3,3,1,1,5,0,0,4,1,1,1,0,0,1,0,8,1
130000,1,39,0,130000,0,0,0,99999,2,99999,2,2,0,1,0,0,1,1,0,1,1,0,0,1,0,0,1,0,1,1,1,1,0,1,1,1,0,1,1,0,2,1,2,2,4,4,2,-999,2,2,2,2,2,2,1,-999,2,3,3,5,3,3,4,3,3,4,5,5,5,4,3,166,120,147,2,1,1,0,0,0,3,1,0,0,1,4,4,4,4,4,3,2,0,9,0,0,3,-999,-999,0,0,0,1,1,8,1
620000,1,43,0,620000,0,0,0,1,99998,1,99998,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,3,3,3,1,1,3,1,2,1,4,-999,4,4,4,1,-999,2,1,2,1,3,2,3,4,4,1,2,1,3,1,3,165,124,158,3,2,4,1,0,15,2,1,0,0,1,4,3,4,4,3,3,1,0,6,0,0,3,2,2,-999,0,2,1,0,3,0
620000,0,48,1,620000,0,0,0,1,99998,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,5,5,3,5,1,6,4,1,5,4,7,7,7,3,3,168,145,170,2,2,1,0,0,0,2,2,0,0,1,1,4,3,3,3,3,1,0,7,1,0,2,1,1,1,-1,0,1,1,8,1
620000,1,33,1,620000,0,1,0,1,2,1,1,1,0,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,1,1,1,1,1,0,1,1,0,3,3,3,3,2,1,3,4,4,1,1,1,1,1,1,-999,3,2,2,3,3,5,5,1,5,4,5,5,5,5,4,176,134,166,2,1,1,0,0,10,3,3,1,1,1,4,4,4,4,4,4,1,1,9,0,0,3,1,1,3,0,1,1,1,5,1
450000,0,48,0,450000,0,0,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,0,0,0,3,2,2,1,1,2,1,1,2,2,3,141,60,138,4,4,4,0,0,72,1,4,0,0,2,4,4,4,4,3,3,2,1,4,0,0,1,1,1,0,-1,0,1,1,8,1
650000,0,50,0,650000,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,2,2,2,1,1,5,5,3,5,4,5,4,7,3,3,166,100,164,4,3,3,1,0,0,2,4,1,0,2,1,4,4,3,3,3,1,0,5,0,1,1,1,1,-999,-1,-1,1,1,8,0
430000,1,19,0,430000,0,0,1,2,2,1,2,2,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,2,2,2,1,3,5,4,2,4,4,6,6,8,6,3,160,51,160,2,1,3,0,0,0,2,2,0,0,1,4,4,3,4,4,4,1,1,8,1,0,3,3,4,-999,2,0,1,2,2,0
120000,1,52,0,120000,0,0,0,2,2,2,2,2,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,2,2,2,2,1,2,2,3,5,3,3,0,2,0,3,164,132,163,3,3,2,1,0,0,3,3,0,0,1,3,3,3,3,3,3,1,1,5,1,0,3,1,1,0,-1,0,1,0,8,1
440000,1,36,0,440000,0,0,1,1,99998,1,2,2,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,2,2,2,2,3,5,5,2,4,4,4,3,0,0,3,159,140,170,2,1,2,0,0,0,2,2,0,0,1,4,4,4,4,4,4,2,0,6,1,0,3,1,3,1,-999,0,1,0,2,0
210000,1,42,0,210000,0,0,0,1,99998,1,99998,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,1,4,4,1,1,-999,-999,3,-999,1,-999,-999,1,-999,3,3,2,2,3,3,5,1,5,2,5,5,7,3,3,163,140,163,1,1,1,0,0,0,1,4,0,0,1,4,4,4,4,4,4,1,1,7,1,1,3,1,1,0,1,0,1,1,1,1
440000,1,23,1,450000,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,3,2,1,2,1,1,1,1,2,3,3,3,3,1,-999,3,3,3,3,3,3,3,2,3,4,7,4,9,6,3,168,112,168,1,2,3,0,0,0,2,3,0,0,1,4,3,3,3,3,3,1,1,7,0,0,2,2,2,-1,1,0,1,-1,8,0
530000,0,32,1,530000,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,4,2,5,5,3,5,5,2,4,5,6,0,6,2,3,162,120,160,1,1,1,0,0,0,4,2,1,1,1,4,4,4,3,4,3,2,1,8,0,0,-999,1,1,-999,2,0,1,1,1,1
620000,0,48,0,620000,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,3,3,2,2,3,5,4,2,3,2,3,4,4,3,3,160,100,160,4,2,3,0,0,0,2,2,0,0,1,4,3,3,2,3,3,1,1,7,1,0,1,2,1,3,0,0,1,2,8,1
420000,1,59,1,420000,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,2,1,2,1,1,2,3,3,3,2,-999,-999,-999,-999,1,-999,1,0,0,0,3,3,3,2,4,2,2,2,3,1,3,168,150,164,2,1,1,0,0,5,2,2,0,1,1,4,4,4,4,4,4,1,1,5,1,0,1,2,1,-1,0,0,1,-1,2,1
440000,0,47,0,440000,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,2,2,2,2,3,3,2,1,2,3,3,3,4,3,2,160,103,160,3,1,1,0,0,0,4,2,1,0,1,4,4,4,1,4,4,2,1,5,0,0,1,1,1,0,-1,-1,1,0,8,1
320000,1,31,0,320000,0,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,3,3,3,5,3,6,6,2,4,4,6,4,8,4,2,160,110,155,1,1,1,0,0,0,3,3,0,0,1,4,4,4,4,4,4,1,0,8,1,0,3,2,3,0,1,0,1,-1,2,1
340000,1,44,1,340000,0,0,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,1,1,0,1,1,0,3,3,3,1,1,2,-999,-999,-999,2,-999,2,2,2,1,-999,5,4,3,2,3,4,4,1,5,3,0,6,7,2,3,165,110,166,3,1,1,0,0,2,3,2,1,1,1,4,4,3,4,3,3,2,0,6,1,0,2,1,1,1,0,0,1,0,2,0
630000,1,25,1,630000,1,0,0,1,2,1,2,2,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,0,0,1,0,2,2,2,4,4,4,2,2,2,2,2,2,2,2,1,-999,2,2,2,2,99998,6,6,3,3,4,5,0,8,0,3,181,160,180,1,1,1,0,0,0,3,3,0,0,1,4,4,3,3,3,3,1,0,7,1,0,4,3,3,1,1,0,1,0,2,0
440000,1,21,1,440000,0,0,1,2,2,2,2,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,2,2,3,2,3,4,4,1,3,3,5,5,7,5,3,173,104,173,3,1,1,0,0,3,2,2,0,1,1,4,4,4,4,4,4,2,0,10,0,0,3,2,1,-999,-999,1,1,0,2,0
650000,0,27,0,650000,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,0,0,0,2,5,4,1,5,4,7,4,8,5,3,158,90,155,2,1,1,0,0,-999,2,2,0,0,2,4,4,4,4,4,4,2,1,7,0,1,2,1,1,-999,-999,0,1,1,8,1
330000,0,27,1,330000,0,0,1,1,1,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,5,2,2,5,99998,5,5,1,3,4,3,3,3,3,3,180,130,178,3,1,1,0,0,0,3,3,0,0,1,4,4,4,4,4,4,1,1,10,1,1,4,3,1,1,-1,0,1,1,2,0
650000,0,17,1,650000,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2,2,2,2,2,2,3,2,2,2,3,3,3,1,-999,3,5,5,2,3,4,2,3,2,3,1,1,1,1,3,165,120,167,2,1,1,0,1,10,3,3,0,0,2,2,2,2,2,2,2,1,0,4,0,1,2,1,1,-3,-1,0,1,-1,8,0
440000,0,58,1,440000,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,5,4,4,3,1,6,3,1,3,4,5,4,5,1,3,171,120,174,3,1,1,0,0,0,3,2,1,0,1,4,4,3,1,3,3,2,0,6,0,0,-999,1,1,0,-1,0,1,1,8,1
640000,0,18,1,640000,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,2,2,2,1,3,5,4,4,4,3,5,2,8,3,2,176,110,163,2,1,2,0,1,20,2,1,0,1,1,4,4,4,4,4,4,2,1,8,0,1,-999,1,2,-999,0,0,0,-1,2,1
330000,0,51,1,330000,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,4,3,2,2,1,5,3,1,5,3,4,6,3,2,2,167,132,166,1,1,3,0,0,0,2,3,1,0,1,1,4,3,3,3,3,1,0,5,1,0,2,1,1,1,-999,-1,1,1,1,1
530000,1,28,1,530000,0,0,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1,1,0,2,2,2,4,2,1,1,1,2,2,1,3,1,2,1,-999,4,5,2,5,3,6,6,2,5,5,4,1,5,1,3,176,156,175,2,1,1,0,0,0,3,3,1,0,1,4,4,4,4,4,4,2,0,9,0,0,4,1,1,0,3,0,1,-2,2,0
440000,1,47,1,440000,0,0,0,2,99998,1,2,2,0,1,0,0,1,1,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,3,3,3,2,3,1,4,4,3,4,2,4,1,4,1,-999,1,0,0,0,1,3,3,1,4,4,8,7,10,2,4,170,150,162,1,2,1,1,0,0,2,3,0,0,1,4,4,3,1,4,3,2,1,7,1,0,2,1,1,1,-1,0,1,0,10,1
210000,0,64,0,210000,0,0,0,99999,99999,99999,99999,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,0,0,0,1,4,4,1,1,4,6,2,3,2,3,160,110,150,3,3,1,0,0,120,3,3,0,0,1,4,4,4,4,4,4,1,1,2,0,0,1,1,1,-999,-1,-2,1,0,8,1
330000,0,59,1,330000,0,0,0,1,99998,2,99998,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,2,1,4,2,2,1,4,3,3,3,3,3,3,1,-999,5,2,2,5,1,6,6,1,5,5,7,7,7,5,4,168,122,168,1,1,1,0,0,0,1,1,1,1,1,2,2,1,1,2,2,1,1,3,0,1,-999,1,1,3,-1,2,1,1,8,1
320000,0,23,1,320000,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,2,3,2,1,3,6,6,1,4,4,5,4,6,5,3,175,116,160,2,1,1,0,0,0,4,2,1,0,1,4,3,4,4,4,3,1,0,6,0,0,3,2,1,0,-1,0,1,1,2,1
620000,0,64,1,620000,0,0,0,1,99998,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,2,2,2,3,3,3,3,1,3,4,4,3,5,1,3,170,120,165,3,3,3,1,0,-999,1,2,1,0,1,4,3,3,3,3,3,2,1,4,1,0,1,1,1,1,-999,0,1,0,8,1
500000,1,40,0,500000,1,0,0,1,2,1,2,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,2,1,2,4,3,1,-999,-999,-999,4,3,2,3,3,1,-999,2,3,2,2,99998,4,4,3,4,4,4,4,5,3,3,163,102,142,3,1,1,0,0,0,3,3,0,0,1,1,4,3,4,3,3,1,1,6,1,0,4,2,1,-1,0,0,1,0,2,1
360000,0,60,0,360000,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,2,2,2,2,2,3,3,2,3,3,2,2,5,1,3,158,73,156,4,3,3,0,0,30,2,2,0,1,1,2,3,3,3,3,3,2,1,5,0,0,1,1,1,-1,-1,0,1,-1,8,1
440000,0,21,0,440000,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,2,2,2,1,3,4,4,2,4,4,6,6,8,5,2,161,94,150,2,1,2,0,0,0,2,2,0,0,1,1,4,3,3,3,3,2,1,7,1,0,3,3,2,-999,1,0,1,-1,2,0
440000,1,47,0,440000,0,0,0,1,99998,1,99998,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,2,1,2,1,2,2,2,2,4,4,4,4,4,1,-999,2,2,2,1,3,3,3,3,1,3,5,4,6,2,3,150,110,138,3,3,3,0,0,1,3,3,0,1,1,1,3,3,1,3,3,2,1,6,1,1,1,1,1,0,2,0,1,-1,2,1
440000,0,63,1,440000,0,0,0,1,99998,1,99998,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,0,0,0,4,6,6,1,4,4,5,5,5,1,3,160,110,163,2,1,1,0,0,0,1,1,1,1,1,4,3,3,3,3,3,2,1,4,0,0,-999,2,-999,1,-1,0,1,-1,8,0
310000,1,55,0,310000,0,0,0,2,2,2,2,2,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,0,0,0,99998,4,6,1,1,3,5,0,0,1,3,160,90,148,3,1,1,0,0,0,2,4,0,0,1,1,2,2,2,2,3,2,0,7,0,0,3,-999,1,0,-1,2,1,-1,8,1
510000,0,65,1,510000,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,2,2,1,2,2,4,4,1,4,4,0,3,0,1,3,160,115,150,4,1,1,1,0,0,3,2,1,0,1,4,4,4,4,4,4,2,1,6,1,0,1,1,1,-1,-999,-1,1,1,8,0
130000,1,67,1,130000,0,0,0,1,2,1,2,2,0,1,0,0,1,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,3,3,3,4,4,4,4,4,4,4,4,4,4,4,1,-999,2,2,1,1,3,4,4,1,4,4,6,6,6,6,3,166,140,156,2,1,1,0,0,0,4,2,1,1,1,4,4,4,4,4,4,1,1,7,1,0,-999,1,1,1,-1,0,1,0,8,0
410000,0,31,1,410000,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,2,3,2,2,3,5,4,1,4,3,3,3,5,3,2,168,135,167,1,1,3,0,0,0,3,3,1,1,1,4,1,3,3,2,3,1,0,5,0,0,1,2,1,-1,-1,-1,1,0,8,0
210000,0,39,0,230000,0,0,0,2,1,1,1,2,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,2,2,2,2,1,3,4,1,3,4,5,1,6,1,3,170,125,170,2,1,3,0,0,10,1,3,0,0,1,4,4,3,3,3,3,1,1,5,0,0,2,1,1,1,-1,0,1,-1,2,0
